specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
NA02-11Fd,NA02-11Fd,NA02-11F,1.131e-07,3.793202763124802e-08,-1.0603814072921877e-07,2.8809925199880615e-08,2.6786394320021474e-08,5.513256073780002e-10,-1.8277553589890498e-09,-3.788395531937101e-08,4.835212859710227e-10,8.093744461541472e-10,3e-05,P,673.0,1,,,
NA02-11Fd,NA02-11Fd,NA02-11F,9.611e-08,7.319339368771853e-08,-9.077263503507376e-08,2.432245425249307e-08,2.0146440080686316e-08,8.950051438452034e-10,-1.2180135244388739e-09,-7.317778548420367e-08,4.1088621392285586e-10,7.244696473974315e-10,3e-05,P,733.0,1,,,
NA02-11Fd,NA02-11Fd,NA02-11F,5.537000000000001e-08,8.66893001065679e-08,-5.287533905461732e-08,1.4564294870067831e-08,7.610304514076812e-09,-2.850915072533837e-09,-3.2680390452661214e-09,-8.65807539642293e-08,2.3671594698687477e-10,3.922892413855088e-10,3e-05,P,783.0,1,,,
NA02-11Fd,NA02-11Fd,NA02-11F,2.629e-08,1.0556526956244468e-07,-2.518566702515463e-08,7.508173433603576e-09,-6.881919710139852e-10,-1.3612969146987477e-09,6.612720528023269e-11,-1.0555647131130503e-07,1.1239411678318468e-10,4.62145455468325e-10,3e-05,P,818.0,1,,,
NA02-11Fd,NA02-11Fd,NA02-11F,8.736e-09,1.4131615717765993e-07,-8.027755349298976e-09,2.732870840110419e-09,-2.098632179081376e-09,-8.852018168881893e-10,1.8947020589749203e-09,-1.4130068223937272e-07,3.734785105431348e-11,6.203266011882882e-10,3e-05,P,843.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,7.96e-08,0.0,3.068346214320048e-08,-5.0465429601719735e-08,-5.3365958869120406e-08,0.0,0.0,0.0,8.507580540073697e-10,0.0,3e-05,ZI,273.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,7.7e-08,2.655859841026327e-09,3.244808515731075e-08,-4.756711399347802e-08,-5.1122318374222605e-08,-2.2639408126754984e-09,-9.257418046744553e-10,-1.0349713053784026e-09,3.291877897415451e-10,4.666010860504646e-10,3e-05,ZI,373.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,6.898e-08,3.774539132526521e-09,2.8567619879325174e-08,-4.1878564628213375e-08,-4.677945402749951e-08,6.880447274490592e-10,-5.299354799101736e-10,-3.6732694569192698e-09,2.9490095761521795e-10,4.266198619389895e-10,3e-05,IZ,473.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,4.9400000000000006e-08,5.767730351325516e-09,1.9230049439072604e-08,-3.065532550703087e-08,-3.3627610926570535e-08,-3.716694272066145e-10,2.9060619908176107e-09,-4.968237006022022e-09,2.1119320536665363e-10,3.039778264286956e-10,3e-05,ZI,573.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,4.258e-08,7.56011764266959e-09,1.574693338111217e-08,-2.4528369543140086e-08,-3.10394841556037e-08,1.2915504424384956e-09,1.3204127829266248e-11,-7.448966497216187e-09,1.820365725609739e-10,2.7659103875487346e-10,3e-05,IZ,623.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,3.85e-08,9.519455698332477e-09,1.493145076491582e-08,-2.2304334860199035e-08,-2.7601058394543588e-08,-3.42324960694282e-11,1.1861817548013315e-09,-9.445201838674702e-09,1.6459389487077255e-10,2.5373674099504415e-10,3e-05,ZI,673.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,3.6660000000000005e-08,1.4137165980208072e-08,1.3538389619197797e-08,-1.9406826401855456e-08,-2.8000762409745985e-08,1.9723557081507686e-10,-4.299355665778173e-10,-1.4129250351315498e-08,1.567275892457798e-10,2.6008538239232495e-10,3e-05,IZ,703.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,3.4470000000000004e-08,2.092693078554199e-08,1.231456054988351e-08,-1.9555190292975997e-08,-2.5575907238429498e-08,-4.5704990588196213e-10,9.426268545696335e-10,-2.0900693579387322e-08,1.473649754855982e-10,2.647596041837344e-10,3e-05,ZI,733.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,2.908e-08,2.8876812594612054e-08,9.8745446564363e-09,-1.41023112685755e-08,-2.343639444778684e-08,1.439991504266344e-11,-1.0672990726170018e-09,-2.8857078351010917e-08,1.2432183020369002e-10,2.672632662243499e-10,3e-05,IZ,763.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,2.327e-08,2.982157781246347e-08,8.194365953335912e-09,-1.1155277472509596e-08,-1.8705749146562645e-08,-4.3301579338110094e-10,2.7426585292713684e-10,-2.9817172548540115e-08,9.948311515955525e-11,2.3705407828437416e-10,3e-05,ZI,783.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,1.97e-08,3.678282663818282e-08,4.126742757473707e-09,-8.613176567649482e-09,-1.7230008230646097e-08,1.8313127115212245e-09,-4.916865425221516e-10,-3.6733919932279694e-08,8.422077218062908e-11,2.499635365390953e-10,3e-05,IZ,803.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,1.451e-08,4.274470737509937e-08,4.072470987942964e-09,-6.9691988406452225e-09,-1.2057584649170504e-08,-9.66657407903754e-10,3.332758358029879e-09,-4.260361843512357e-08,6.203266011882883e-11,2.426418342920124e-10,3e-05,ZI,818.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,9.204e-09,6.39307970446625e-08,2.1343479434515436e-09,-3.164300954186694e-09,-8.375283537147704e-09,1.03643337598598e-09,2.3206212785450606e-09,-6.388025777581469e-08,3.934862878936599e-11,3.117162690582221e-10,3e-05,IZ,833.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,4.296e-09,6.822994177052056e-08,1.3426528688794735e-09,-9.366476149076137e-10,-3.971849760398497e-09,-1.4657970221327585e-09,2.316450796092822e-09,-6.817485202629936e-08,1.8366113567917893e-11,3.09042209724687e-10,3e-05,ZI,843.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,4.0200000000000014e-09,6.990240265064157e-08,6.930806530097032e-10,-8.558833276511391e-10,-3.866200064387831e-09,-2.352618236207871e-09,1.8412446369100916e-09,-6.983853450606e-08,1.7186167724168985e-11,3.1567617185507964e-10,3e-05,IZ,853.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,2.7269999999999998e-09,5.619265155536168e-08,7.695866275798814e-10,-6.784818793085084e-10,-2.5266435763875005e-09,-2.673082333217058e-09,1.6778394668249991e-09,-5.6103953286606276e-08,1.1658377956171343e-11,2.5109479147097445e-10,3e-05,ZI,873.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,7.7e-08,1.803540390526898e-09,3.244808515731075e-08,-4.756711399347802e-08,-5.1122318374222605e-08,2.477630883965479e-10,1.987188964604535e-10,-1.775354103405757e-09,3.291877897415451e-10,6.489702140619031e-10,3e-05,P,373.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,4.9400000000000006e-08,6.135800891203259e-09,1.9230049439072604e-08,-3.065532550703087e-08,-3.3627610926570535e-08,-2.401209451356704e-10,-1.463703424574046e-10,-6.1293531657954546e-09,2.1119320536665363e-10,4.6064914733313615e-10,3e-05,P,573.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,3.85e-08,1.4046309218860528e-08,1.493145076491582e-08,-2.2304334860199035e-08,-2.7601058394543588e-08,-1.1407281652818853e-10,-1.221820104849143e-10,-1.4045314578915258e-08,1.6459389487077255e-10,3.9237474470751964e-10,3e-05,P,673.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,3.4470000000000004e-08,2.480932948328283e-08,1.231456054988351e-08,-1.9555190292975997e-08,-2.5575907238429498e-08,-1.3257213731521123e-09,1.6314838313086727e-10,-2.4773346056920453e-08,1.473649754855982e-10,2.909464289722188e-10,3e-05,P,733.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,2.327e-08,2.7137377966164562e-08,8.194365953335912e-09,-1.1155277472509596e-08,-1.8705749146562645e-08,-7.14284229760481e-10,-5.734121118707456e-10,-2.7121915114304693e-08,9.948311515955525e-11,1.7117765066560341e-10,3e-05,P,783.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,1.451e-08,4.5859795333412456e-08,4.072470987942964e-09,-6.9691988406452225e-09,-1.2057584649170504e-08,-1.9081887922655133e-09,-8.903037668116884e-10,-4.581142873517865e-08,6.203266011882883e-11,2.1298877512888022e-10,3e-05,P,818.0,1,,,
NA02-11Fe,NA02-11Fe,NA02-11F,4.296e-09,5.818778329563005e-08,1.3426528688794735e-09,-9.366476149076137e-10,-3.971849760398497e-09,4.6358235214160694e-10,2.400954084176506e-09,-5.813637962367163e-08,1.8366113567917893e-11,2.5950258230275057e-10,3e-05,P,843.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,6.454000000000001e-07,0.0,-6.409738721159826e-07,-5.382407987491607e-08,5.288311346982842e-08,0.0,0.0,0.0,5.518384402576448e-09,0.0,3e-05,ZI,273.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,6.247e-07,1.1993823021800047e-08,-6.208373268362091e-07,-4.559144338660658e-08,5.227354872969749e-08,3.924206681472105e-09,-1.877434174029294e-09,-1.1177103091657402e-08,2.670696263007055e-09,3.7630547744584e-09,3e-05,ZI,373.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,5.557e-07,2.3235038700758422e-08,-5.528588806974639e-07,-4.739672551161207e-08,3.005159637563963e-08,-6.64913730559045e-09,-1.5538832155136533e-09,-2.2209039679141733e-08,2.375709802069826e-09,3.3779477125992325e-09,3e-05,IZ,473.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,4.103e-07,6.23780042684352e-08,-4.07883802609756e-07,-3.210115145150351e-08,3.0763771616842254e-08,3.1406193836368116e-08,1.8104822668916738e-09,-5.3864538976832095e-08,1.754100651051376e-09,2.3861886600474295e-09,3e-05,ZI,573.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,3.221e-07,5.017713069041942e-08,-3.2105025167543296e-07,-2.5831089920119397e-08,-2.8108170840262444e-09,-8.687622439201279e-09,-5.91905613305859e-09,-4.9063575442185406e-08,1.377031000983788e-09,1.987720077078488e-09,3e-05,IZ,623.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,3.012e-07,7.613071114411632e-08,-3.002093794497849e-07,-2.309985281571239e-08,7.884496830331394e-09,6.959420960290064e-09,-7.72195981301734e-09,-7.54176569236442e-08,1.2876800294825116e-09,1.8249886916059322e-09,3e-05,ZI,673.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,2.771e-07,9.30141358724166e-08,-2.7501712338062196e-07,-2.939085186282406e-08,-1.691655030510884e-08,-6.300342659117641e-09,-1.7680527216066695e-10,-9.280034425779796e-08,1.1846485264595085e-09,1.7566509764079967e-09,3e-05,IZ,703.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,2.629e-07,1.6481587931748033e-07,-2.616309372783208e-07,-2.5653137691736374e-08,-2.7530320441610187e-09,1.4393882421702384e-08,1.4113325110699446e-09,-1.641800790734602e-07,1.123941167831847e-09,1.7030884922307939e-09,3e-05,ZI,733.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,1.884e-07,2.024525277567164e-07,-1.8350677109783084e-07,-1.8316410793429342e-08,-3.8527056166993296e-08,-1.7565052919782736e-08,-3.5269794274765498e-09,-2.016582637213943e-07,8.054412933416506e-10,1.5654964785323823e-09,3e-05,IZ,763.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,1.542e-07,2.677398870386467e-07,-1.513205979177291e-07,-2.0190478497814466e-08,-2.1726969964775245e-08,2.3859536145667036e-08,1.3064298807052025e-08,-2.663544513295413e-07,6.59230612703198e-10,1.4997587959543525e-09,3e-05,ZI,783.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,1.126e-07,2.9212981077591236e-07,-1.045587581874508e-07,-5.296718191572666e-09,-4.145082463229474e-08,-1.0207025826077468e-08,2.6923182186427455e-09,-2.9193902512402433e-07,4.81383702920753e-10,1.5824209553516972e-09,3e-05,IZ,803.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,8.082e-08,3.42881328482978e-07,-7.876193546758707e-08,-6.06040064476474e-09,-1.707927004952451e-08,1.0621226502133898e-08,1.3824053770848457e-08,-3.4243786371717556e-07,3.455189242456062e-10,1.6024054393656873e-09,3e-05,ZI,818.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,4.867e-08,4.3840842085051023e-07,-3.635182344314627e-08,-3.3722567013946504e-09,-3.218604848530213e-08,-1.271123185436464e-08,9.396442402654293e-09,-4.3812335583435435e-07,2.0807233411325974e-10,2.0324050563819e-09,3e-05,IZ,833.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,2.739e-08,4.80811323018973e-07,-2.2399240537151904e-08,-2.314736338632841e-09,-1.5592566146770822e-08,2.240830395360546e-08,-2.8782134952886096e-09,-4.802802433415866e-07,1.1709679949377819e-10,2.1232862051815764e-09,3e-05,ZI,843.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,2.127e-08,5.06753108286363e-07,-9.353857791930434e-09,-2.612769058738235e-10,-1.9101046536428293e-08,-1.0390924192947545e-08,1.671200905696875e-08,-5.063708623189002e-07,9.093278295847617e-11,2.25100232189022e-09,3e-05,IZ,853.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,1.005e-08,4.3824038427344426e-07,-1.182489353788904e-09,-5.264781803787744e-10,-9.966295181950058e-09,5.327607164562515e-09,-6.107096979145398e-09,-4.381654417871445e-07,4.2965419310422447e-11,1.9166110930723967e-09,3e-05,ZI,873.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,6.247e-07,1.6201488618693647e-08,-6.208373268362091e-07,-4.559144338660658e-08,5.227354872969749e-08,1.0124704622679068e-09,-3.4954776250924503e-09,-1.5787487868472705e-08,2.670696263007055e-09,3.4945207705810253e-09,3e-05,P,373.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,4.103e-07,4.6568213599324166e-08,-4.07883802609756e-07,-3.210115145150351e-08,3.0763771616842254e-08,2.1615207213898708e-10,-3.1461537143863656e-09,-4.6461312001701406e-08,1.754100651051376e-09,3.2448510703095157e-09,3e-05,P,573.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,3.012e-07,1.0720995767975422e-07,-3.002093794497849e-07,-2.309985281571239e-08,7.884496830331394e-09,-1.4422036854277653e-09,3.099813711471734e-09,-1.0715543023654285e-07,1.2876800294825116e-09,4.279441266640086e-09,3e-05,P,673.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,2.629e-07,2.0764211075013672e-07,-2.616309372783208e-07,-2.5653137691736374e-08,-2.7530320441610187e-09,-6.097313391451837e-10,1.1430230831358504e-08,-2.073263712305021e-07,1.123941167831847e-09,2.351341355296751e-09,3e-05,P,733.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,1.542e-07,2.548734112681109e-07,-1.513205979177291e-07,-2.0190478497814466e-08,-2.1726969964775245e-08,5.695575295978275e-09,-4.729100713199991e-09,-2.5476587644332563e-07,6.59230612703198e-10,1.2043142905219905e-09,3e-05,P,783.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,8.082e-08,3.353321739251012e-07,-7.876193546758707e-08,-6.06040064476474e-09,-1.707927004952451e-08,-2.6650630810414e-09,1.5251388099929288e-08,-3.349745654062913e-07,3.455189242456062e-10,1.5035759175597586e-09,3e-05,P,818.0,1,,,
NA02-11Ff,NA02-11Ff,NA02-11F,2.739e-08,4.2746896746039074e-07,-2.2399240537151904e-08,-2.314736338632841e-09,-1.5592566146770822e-08,4.960345283033227e-09,1.4527834710041013e-08,-4.2719322927097454e-07,1.1709679949377819e-10,1.869957652375998e-09,3e-05,P,843.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,2.261e-07,0.0,7.81015065739426e-08,2.1000862239637642e-07,-3.029427652307583e-08,0.0,0.0,0.0,5.7996903319919476e-09,0.0,3e-05,ZI,273.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,2.193e-07,6.488989914825575e-09,6.866075225459e-08,2.0640183599471704e-07,-2.7865268666276164e-08,-6.033181602700125e-10,-2.9996061141573713e-09,-5.722356199338359e-09,9.375439258483226e-10,1.3192535011311664e-09,3e-05,ZI,373.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.9370000000000002e-07,1.4345969789754495e-08,6.219164226957286e-08,1.8164692260139558e-07,-2.561806279280462e-08,-3.2457828515757555e-09,4.173970354651075e-09,-1.3336030682607902e-08,8.280996736745102e-10,1.1866272431910297e-09,3e-05,IZ,473.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.542e-07,2.4975645306734493e-08,5.1876667194147765e-08,1.4409298635673102e-07,-1.7990627660717174e-08,-1.0154394940248438e-08,-5.902153610143868e-09,-2.2041681075805704e-08,6.59230612703198e-10,9.190879314884217e-10,3e-05,ZI,573.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.322e-07,2.4362189027439405e-08,3.942769796321431e-08,1.235433048949236e-07,-2.5677781231280298e-08,-2.8005330476907522e-09,3.354484701345416e-09,-2.396707535862314e-08,5.651769584913281e-10,8.266235692387513e-10,3e-05,IZ,623.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.267e-07,3.353104072089858e-08,3.294486185307664e-08,1.2042613258391645e-07,-2.1565543544336323e-08,-3.767005790531102e-09,1.108384565135724e-09,-3.330032796920224e-08,5.416635449383605e-10,7.962046665929843e-10,3e-05,ZI,673.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.038e-07,5.096583850947298e-08,2.8024157736535892e-08,9.645978362129589e-08,-2.61647993856352e-08,-3.454059571350473e-09,9.123922897780026e-09,-5.002339651009922e-08,4.4376224123600494e-10,7.19584116913809e-10,3e-05,IZ,703.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,9.537000000000001e-08,6.4094995337818e-08,2.6069391005828062e-08,9.031952383948666e-08,-1.6068832129114297e-08,3.4053694195874814e-09,-1.472067263177364e-08,-6.228863205866059e-08,4.0772259100845665e-10,6.314997306835404e-10,3e-05,ZI,733.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,6.998e-08,6.91254910879188e-08,2.1292768303096582e-08,5.979704040538335e-08,-2.946408621945702e-08,-7.404875006678638e-09,7.265059729761123e-09,-6.834266786864858e-08,2.991761237157575e-10,5.916675493269955e-10,3e-05,IZ,763.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,5.723e-08,9.707519128171021e-08,1.6068142273197855e-08,5.3557907424767133e-08,-1.219172900651691e-08,-1.0430466291066078e-09,-1.0652969306606281e-08,-9.648325793142891e-08,2.4466775593387825e-10,5.599017257781039e-10,3e-05,ZI,783.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,3.913e-08,1.0157338031347621e-07,1.8505266616585463e-08,2.9729954087763857e-08,-1.7459720426986816e-08,-1.4196792132379333e-08,-2.8312491048945036e-09,-1.0053649441850517e-07,1.6728724951411245e-10,5.440787899742197e-10,3e-05,IZ,803.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,3.388e-08,1.1566618026911321e-07,1.0656684061575231e-08,3.0774667408505924e-08,-9.338593615079932e-09,8.509336574363028e-10,-1.7157240766923056e-08,-1.1438343524839368e-07,1.4484262748627985e-10,5.536769977045899e-10,3e-05,ZI,818.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,2.77e-08,1.3601947807229938e-07,-3.7216094500603298e-09,1.2326565195962934e-08,-2.4525403433397317e-08,-2.66791439308126e-09,-5.255139042997944e-09,-1.3589173691395176e-07,1.1842210098494545e-10,6.971507474486047e-10,3e-05,IZ,833.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.146e-08,1.7195536973930218e-07,4.830717530175719e-09,3.9258176457929185e-09,-9.622043647564375e-09,-1.2569501825923006e-08,3.5474394792634693e-09,-1.7145866113780664e-07,4.89934035121832e-11,7.770611761219228e-10,3e-05,ZI,843.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.013e-08,1.8532497604633674e-07,-1.1455954966952717e-09,1.8694419440493234e-09,-9.889878552124926e-09,-8.715504878860014e-09,3.5293528143770137e-09,-1.8508627823259482e-07,4.330743259846561e-11,8.360623398901638e-10,3e-05,IZ,853.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,5.168e-09,1.6541668050108337e-07,-1.7182237938324372e-09,-9.960194955033288e-10,-4.7711504020398854e-09,-9.352730520027548e-09,-2.409850767909535e-09,-1.6513448228366371e-07,2.209405840758838e-11,7.283959478678009e-10,3e-05,ZI,873.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,2.193e-07,6.459554410097947e-08,6.866075225459e-08,2.0640183599471704e-07,-2.7865268666276164e-08,-1.911873360984782e-08,-6.135589058072607e-08,-6.520201983315277e-09,9.375439258483226e-10,5.070582129375432e-08,3e-05,P,373.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.542e-07,2.1103938893791808e-08,5.1876667194147765e-08,1.4409298635673102e-07,-1.7990627660717174e-08,2.5181567574932337e-09,-7.049881603322098e-10,-2.0941301656568085e-08,6.59230612703198e-10,1.9736304303140813e-09,3e-05,P,573.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.267e-07,4.5987649049244946e-08,3.294486185307664e-08,1.2042613258391645e-07,-2.1565543544336323e-08,-7.337507442832378e-10,1.0378435635161532e-09,-4.597008109259164e-08,5.416635449383605e-10,1.695317117168957e-09,3e-05,P,673.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,9.537000000000001e-08,7.568417337166048e-08,2.6069391005828062e-08,9.031952383948666e-08,-1.6068832129114297e-08,-1.3873620472244646e-09,4.459971131625141e-09,-7.553990986893321e-08,4.0772259100845665e-10,1.1350565996932495e-09,3e-05,P,733.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,5.723e-08,9.495418650902922e-08,1.6068142273197855e-08,5.3557907424767133e-08,-1.219172900651691e-08,-1.4048677587760326e-08,-2.7447432856289114e-09,-9.386905015990447e-08,2.4466775593387825e-10,6.861641591365971e-10,3e-05,P,783.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,3.388e-08,1.1878582989778293e-07,1.0656684061575231e-08,3.0774667408505924e-08,-9.338593615079932e-09,-1.1050365994972137e-08,-3.283079500671124e-09,-1.182251419321392e-07,1.4484262748627985e-10,5.47221260869062e-10,3e-05,P,818.0,1,,,
NA02-11Fg,NA02-11Fg,NA02-11F,1.146e-08,1.6424725546323597e-07,4.830717530175719e-09,3.9258176457929185e-09,-9.622043647564375e-09,-1.2491767507325193e-08,6.7372286500604656e-09,-1.6363290140392072e-07,4.89934035121832e-11,7.229305876012374e-10,3e-05,P,843.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,5.9520000000000006e-08,0.0,3.144006275308136e-08,3.655244509925137e-08,-3.490088267291418e-08,0.0,0.0,0.0,7.633736589123413e-10,0.0,3e-05,ZI,273.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,5.8370000000000006e-08,2.005521791941926e-09,3.102577104927275e-08,3.544045276396569e-08,-3.447365281897505e-08,4.459280843596899e-10,-1.8090616968886973e-09,-7.419983681811151e-10,2.495414452884934e-10,3.5172790263555034e-10,3e-05,ZI,373.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,5.266e-08,3.036094046053962e-09,2.7550711205723276e-08,3.1031112853963627e-08,-3.2420733290649166e-08,3.010410038155122e-11,8.090512152816586e-10,-2.9261573660136266e-09,2.2513024685441254e-10,3.255020534774165e-10,3e-05,IZ,473.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,3.629e-08,4.578170887427373e-09,1.860979208279824e-08,2.186643172520679e-08,-2.2192316288343815e-08,-8.710493473575335e-10,-2.2345761473071135e-09,-3.899691160956423e-09,1.5514577778858017e-10,2.220548475811258e-10,3e-05,ZI,573.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,3.104e-08,5.698494986837514e-09,1.5441095977076046e-08,1.7330706201475873e-08,-2.0608269640725577e-08,5.895318264129733e-10,2.867237236468301e-10,-5.660661343602579e-09,1.3270115576074753e-10,2.01472989188007e-10,3e-05,IZ,623.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,2.835e-08,7.63900939975062e-09,1.4178515612965696e-08,1.6195987911031763e-08,-1.8449449059486872e-08,-6.042288127228449e-10,-1.3298866760603931e-10,-7.613913984649566e-09,1.2120095895029614e-10,1.8758689351668064e-10,3e-05,ZI,673.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,2.7110000000000006e-08,1.1278621615348209e-08,1.2805636169562805e-08,1.457634976985728e-08,-1.8934038388034573e-08,-1.3571743855830432e-10,2.0589805663666414e-10,-1.1275925341600318e-08,1.1589975298562713e-10,1.9246015760904335e-10,3e-05,IZ,703.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,2.452e-08,1.8412368866708726e-08,1.2446824105756228e-08,1.334758471019393e-08,-1.6375254260150064e-08,-1.516464571578038e-09,-4.132508839236392e-10,-1.834515974838676e-08,1.0482707278522969e-10,1.9560963044246655e-10,3e-05,ZI,733.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,1.923e-08,2.4393894814200877e-08,8.506130554124097e-09,9.282812584920699e-09,-1.4535062212093709e-08,7.019167991073841e-10,1.4604006008491708e-09,-2.434002150981931e-08,8.221144411337548e-11,1.9503707899104704e-10,3e-05,IZ,763.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,1.464e-08,2.9197079057015394e-08,6.447887500122164e-09,7.549506281860498e-09,-1.0759149672995412e-08,-6.877907875148207e-10,-1.521909380115729e-09,-2.9149273766818487e-08,6.258843171189896e-11,1.8519526594193015e-10,3e-05,ZI,783.0,1,,,
NA02-11Fh,NA02-11Fh,NA02-11F,1.188e-08,3.248751418694628e-08,3.8002560537386684e-09,4.952590112525625e-09,-1.0107635979957726e-08,2.8060150102700907e-11,1.0566626172893573e-09,-3.2470313438404556e-08,5.0788973274409816e-11,1.9141973504487194e-10,3e-05,IZ,803.0,1,,,
